index,turn,phase,step_ms,managed_mb,allocated_mb,gc0,gc1,gc2,save_load_executed,save_success,load_success,save_load_ms
2322,19,0,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2323,20,1,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2324,21,2,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2325,22,3,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2326,23,4,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2327,24,5,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2328,1,0,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2329,2,1,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2330,3,2,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2331,4,3,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2332,5,4,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2333,6,5,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2334,7,0,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2335,8,1,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2336,9,2,0.018,8.49,110.11,149,149,149,0,0,0,0.000
2337,10,3,0.019,8.49,110.11,149,149,149,0,0,0,0.000
2338,11,4,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2339,12,5,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2340,13,0,0.021,8.49,110.11,149,149,149,0,0,0,0.000
2341,14,1,0.021,8.49,110.11,149,149,149,0,0,0,0.000
2342,15,2,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2343,16,3,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2344,17,4,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2345,18,5,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2346,19,0,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2347,20,1,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2348,21,2,0.021,8.49,110.11,149,149,149,0,0,0,0.000
2349,22,3,0.020,8.49,110.11,149,149,149,0,0,0,0.000
2350,23,4,0.020,8.49,110.11,149,149,149,1,1,1,20.270
2351,24,5,0.035,8.61,110.11,149,149,149,0,0,0,0.000
2352,1,0,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2353,2,1,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2354,3,2,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2355,4,3,0.022,8.61,110.11,149,149,149,0,0,0,0.000
2356,5,4,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2357,6,5,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2358,7,0,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2359,8,1,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2360,9,2,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2361,10,3,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2362,11,4,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2363,12,5,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2364,13,0,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2365,14,1,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2366,15,2,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2367,16,3,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2368,17,4,0.023,8.61,110.11,149,149,149,0,0,0,0.000
2369,18,5,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2370,19,0,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2371,20,1,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2372,21,2,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2373,22,3,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2374,23,4,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2375,24,5,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2376,1,0,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2377,2,1,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2378,3,2,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2379,4,3,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2380,5,4,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2381,6,5,0.026,8.61,110.11,149,149,149,0,0,0,0.000
2382,7,0,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2383,8,1,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2384,9,2,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2385,10,3,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2386,11,4,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2387,12,5,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2388,13,0,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2389,14,1,0.020,8.61,110.11,149,149,149,0,0,0,0.000
2390,15,2,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2391,16,3,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2392,17,4,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2393,18,5,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2394,19,0,0.019,8.61,110.11,149,149,149,0,0,0,0.000
2395,20,1,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2396,21,2,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2397,22,3,0.018,8.61,110.11,149,149,149,0,0,0,0.000
2398,23,4,0.021,8.61,110.11,149,149,149,0,0,0,0.000
2399,24,5,0.027,8.61,110.11,149,149,149,0,0,0,0.000
2400,1,0,0.025,8.61,110.11,149,149,149,1,1,1,18.800
